Instance,Algo,InitCost,FinalCost
tai20a,S,899538,742124
tai20a,G,885734,749594
tai20a,S,926114,731858
tai20a,G,863968,750990
tai20a,S,931388,758984
tai20a,G,906200,729922
tai20a,S,857726,758986
tai20a,G,899702,741372
tai20a,S,921410,755404
tai20a,G,906362,758396
tai20a,S,915390,735914
tai20a,G,873920,750684
tai20a,S,920430,750372
tai20a,G,875618,741954
tai20a,S,914772,729642
tai20a,G,903118,752046
tai20a,S,885922,744650
tai20a,G,897342,754242
tai20a,S,892452,758272
tai20a,G,913290,732540
tai20a,S,844192,758870
tai20a,G,924808,738596
tai20a,S,929532,736746
tai20a,G,895438,738636
tai20a,S,885310,750496
tai20a,G,890712,736080
tai20a,S,932392,734200
tai20a,G,931382,749160
tai20a,S,887694,744684
tai20a,G,906762,752660
tai20a,S,931802,743064
tai20a,G,912426,740738
tai20a,S,909956,738208
tai20a,G,915058,738940
tai20a,S,894194,756474
tai20a,G,862342,743268
tai20a,S,913370,757982
tai20a,G,874326,747426
tai20a,S,879450,750328
tai20a,G,884572,730374
tai20a,S,862252,763546
tai20a,G,915038,739412
tai20a,S,968994,758442
tai20a,G,877986,736366
tai20a,S,927020,738836
tai20a,G,888126,744852
tai20a,S,903126,763054
tai20a,G,924870,755160
tai20a,S,880570,750974
tai20a,G,865676,747864
tai20a,S,910476,743188
tai20a,G,894792,734764
tai20a,S,917900,739674
tai20a,G,894336,745068
tai20a,S,853896,755542
tai20a,G,906504,733042
tai20a,S,924266,750188
tai20a,G,933266,746232
tai20a,S,884682,747796
tai20a,G,920152,748502
tai20a,S,899930,762934
tai20a,G,910692,741076
tai20a,S,883120,761350
tai20a,G,872618,755186
tai20a,S,885360,748056
tai20a,G,903024,777676
tai20a,S,866894,727974
tai20a,G,896478,724502
tai20a,S,913662,746294
tai20a,G,909632,751280
tai20a,S,867686,757112
tai20a,G,911570,728042
tai20a,S,906382,747314
tai20a,G,875642,764674
tai20a,S,912618,741660
tai20a,G,867836,747994
tai20a,S,889144,749642
tai20a,G,906192,730314
tai20a,S,927142,731722
tai20a,G,927622,738470
tai20a,S,884426,750824
tai20a,G,884052,758038
tai20a,S,885270,738986
tai20a,G,915632,757258
tai20a,S,891574,741012
tai20a,G,894600,757684
tai20a,S,878456,750070
tai20a,G,875758,743756
tai20a,S,870064,750906
tai20a,G,915104,747520
tai20a,S,836334,753636
tai20a,G,919900,752114
tai20a,S,881448,747268
tai20a,G,901404,742672
tai20a,S,921840,750390
tai20a,G,909246,757768
tai20a,S,898450,735218
tai20a,G,882922,750744
tai20a,S,872466,749948
tai20a,G,866316,727552
tai20a,S,923522,748848
tai20a,G,901588,755958
tai20a,S,885412,753286
tai20a,G,888410,749112
tai20a,S,860700,745992
tai256c,G,53377272,44918796
tai256c,S,54375836,44940924
tai256c,G,55054050,44975180
tai256c,S,54453708,45009162
tai256c,G,53884334,44944004
tai256c,S,51742250,44982546
tai256c,G,54135938,44939530
tai256c,S,52572946,44969908
tai256c,G,53477154,44936560
tai256c,S,53585420,44983744
tai256c,G,52067228,44963092
tai256c,S,53717770,44928820
tai256c,G,54345906,44993644
tai256c,S,51937020,45001610
tai256c,G,53736740,44935478
tai256c,S,53332398,44936112
tai256c,G,54049268,44972304
tai256c,S,53504360,44951420
tai256c,G,53893228,44966850
tai256c,S,54346132,44940838
tai256c,G,51882150,44947450
tai256c,S,53395590,44885128
tai256c,G,53597192,44917474
tai256c,S,54881794,44935574
tai256c,G,52877142,44944688
tai256c,S,53110522,44932258
tai256c,G,53117824,44943588
tai256c,S,53898976,44929566
tai256c,G,53313012,44971958
tai256c,S,55531702,44907798
tai256c,G,52080766,44906706
tai256c,S,55131962,44932610
tai256c,G,54156014,44900804
tai256c,S,53172304,44924728
tai256c,G,53832654,44982262
tai256c,S,52347546,44904098
tai256c,G,52857958,44935498
tai256c,S,54212994,44928696
tai256c,G,52314122,44902274
tai256c,S,52729240,44954860
tai256c,G,52601540,44931016
tai256c,S,51512658,44938932
tai256c,G,54216122,44942444
tai256c,S,53805028,44958048
tai256c,G,53311748,45007800
tai256c,S,52499444,44936116
tai256c,G,52172716,44963348
tai256c,S,54218808,44955116
tai256c,G,52210544,44963500
tai256c,S,52483318,44992322
tai256c,G,54265272,45003956
tai256c,S,53561986,44983584
tai256c,G,54133914,44980164
tai256c,S,52170550,44925232
tai256c,G,54039892,44947956
tai256c,S,52420408,44899550
tai256c,G,52525238,44929498
tai256c,S,52200846,44914258
tai256c,G,53302390,44932136
tai256c,S,53305622,44916716
tai256c,G,55610346,44901576
tai256c,S,54244780,44887312
tai256c,G,52652956,44940110
tai256c,S,51819854,44893878
tai256c,G,52671944,44929916
tai256c,S,52047304,44964210
tai256c,G,54110192,44975290
tai256c,S,53687240,44953364
tai256c,G,56191492,44975002
tai256c,S,52496914,44953806
tai256c,G,52481314,44937850
tai256c,S,55561024,44965984
tai256c,G,55122618,44927044
tai256c,S,54274454,44916646
tai256c,G,54156406,44971330
tai256c,S,53532674,44905580
tai256c,G,53186738,44934634
tai256c,S,53302558,44961846
tai256c,G,52530688,44957612
tai256c,S,53142782,45013392
tai256c,G,53679652,45002044
tai256c,S,54945606,44949680
tai256c,G,51759096,44933090
tai256c,S,56322372,44994400
tai256c,G,52176326,44987698
tai256c,S,56298816,44975594
tai256c,G,52890036,44968744
tai256c,S,54582634,44941162
tai256c,G,53461562,44974964
tai256c,S,54314068,44927566
tai256c,G,54373704,44983270
tai256c,S,53788730,44901180
tai256c,G,52444880,44945934
tai256c,S,53786906,45011810
tai256c,G,53988182,44959118
tai256c,S,53075328,44925858
tai256c,G,51879854,44982168
tai256c,S,54386150,44952508
tai256c,G,55734646,44997860
tai256c,S,53131122,44939558
tai256c,G,53554902,44977982
tai256c,S,54060100,44909230
tai256c,G,53502308,45000972
tai256c,S,52694578,44949872
tai256c,G,53715866,44928842
tai256c,S,53648066,44939440
tai256c,G,54019112,44928852
tai256c,S,51961306,44942046
tai256c,G,54573232,44930030
tai256c,S,54060296,44962532
tai256c,G,54547792,44962784
tai256c,S,53110734,44934508
tai256c,G,52737502,44942942
tai256c,S,52206122,44917234
tai256c,G,53879694,44954334
tai256c,S,54213128,45102648
tai256c,G,52491802,44961558
tai256c,S,52448080,44905698
tai256c,G,52682598,44945762
tai256c,S,54212264,44901766
tai256c,G,54026326,44964624
tai256c,S,54912570,44917534
tai256c,G,54234826,44936982
tai256c,S,53025756,44918626
tai256c,G,54302078,44918978
tai256c,S,54156786,44954902
tai256c,G,53773374,45028424
tai256c,S,54226038,44988080
tai256c,G,54674610,44945690
tai256c,S,54687382,44972278
tai256c,G,55500762,44986880
tai256c,S,53436736,45001124
tai256c,G,52008862,44964898
tai256c,S,55545120,44967544
tai256c,G,53627148,44887244
tai256c,S,51151434,45013296
tai256c,G,53822664,44942964
tai256c,S,53987106,45008224
tai256c,G,54944538,44883692
tai256c,S,51448994,44950382
tai256c,G,53585054,44955336
tai256c,S,53803178,45015102
tai256c,G,52886358,44917198
tai256c,S,53344154,44933406
tai256c,G,57413944,44936384
tai256c,S,54537628,44959030
tai256c,G,54727776,44958544
tai256c,S,54232232,44971454
tai256c,G,52050532,44886396
tai256c,S,52287264,45002742
tai256c,G,52669414,44932694
tai256c,S,54115384,44939394
tai256c,G,52028138,44970608
tai256c,S,53564002,44989762
tai256c,G,52794116,44946134
tai256c,S,54222384,45007454
tai256c,G,53271658,44924970
tai256c,S,55406102,44941192
tai256c,G,52477622,44970336
tai256c,S,55429654,44962322
tai256c,G,54139960,44975014
tai256c,S,54030700,44924258
tai256c,G,52143780,44997508
tai256c,S,54301234,44976070
tai256c,G,52575040,44934762
tai256c,S,53047138,44972400
tai256c,G,52779328,44885946
tai256c,S,53913702,44913296
tai256c,G,52796070,44910322
tai256c,S,53149418,44953240
tai256c,G,53312670,44959828
tai256c,S,51431582,44920204
tai256c,G,55430710,45015644
tai256c,S,53777052,44925776
tai256c,G,52121624,44954322
tai256c,S,53518114,44977788
tai256c,G,53517260,44951652
tai256c,S,53707752,44909270
tai256c,G,52249566,44916892
tai256c,S,53418658,44933096
tai256c,G,54509672,44923928
tai256c,S,53928318,44934572
tai256c,G,54396026,44926764
tai256c,S,53302816,45037302
tai256c,G,54175214,44969030
tai256c,S,56977826,44931848
tai256c,G,55203450,44923000
tai256c,S,53336832,44938688
tai256c,G,51700632,44947970
tai256c,S,51446282,44908380
tai256c,G,54863090,44893692
tai256c,S,54323150,44939272
tai256c,G,53798704,44918412
tai256c,S,54101222,44969766
tai256c,G,52130694,44993074
tai256c,S,52047928,44973364
tai256c,G,53351590,44908518
tai256c,S,53551202,44939972
tai256c,G,52312564,44967042
tai256c,S,54678108,44984496
tai256c,G,55008626,44949932
tai256c,S,54900154,44918226
tai256c,G,51903752,44849270
tai256c,S,52962856,44918452
tai256c,G,51661804,44988878
tai256c,S,52230022,44958562
tai256c,G,53249568,44933764
tai256c,S,53989912,44979638
tai256c,G,53250266,44940836
tai256c,S,54523700,44964304
tai256c,G,54273068,44928760
tai256c,S,51990064,44945838
tai256c,G,54388928,44905286
tai256c,S,52788338,44918604
tai256c,G,52879328,44919986
tai256c,S,53646672,44986834
tai256c,G,53310752,44958632
tai256c,S,51837234,45016430
tai256c,G,55235448,44908110
tai256c,S,53923676,44998696
tai256c,G,53801850,44977306
tai256c,S,52808414,44898200
tai256c,G,55978340,44928498
tai256c,S,52816432,45043236
tai256c,G,52914484,44923546
tai256c,S,54782388,44949786
tai256c,G,52196048,45049468
tai256c,S,54582092,44962436
tai256c,G,53451574,44945830
tai256c,S,53761208,44935514
tai256c,G,54438236,44916744
tai256c,S,52656062,44966146
tai256c,G,53535810,44927880
tai256c,S,52500798,44941208
tai256c,G,54348400,44938306
tai256c,S,55208350,44906154
tai256c,G,54213280,45009228
tai256c,S,53017542,44880534
tai256c,G,54823216,44907320
tai256c,S,53246286,44977888
tai256c,G,54378324,44901664
tai256c,S,52001014,44968394
tai256c,G,54805398,44921306
tai256c,S,53836200,44915840
tai256c,G,51305132,44956412
tai256c,S,53585252,44970120
tai256c,G,51855178,44895140
tai256c,S,51999218,44949124
tai256c,G,52162750,44919826
tai256c,S,54503940,44971534
tai256c,G,54033060,44988696
tai256c,S,52657462,44932088
tai256c,G,53355102,44942360
tai256c,S,53292308,44976168
tai256c,G,52916608,44944628
tai256c,S,52846596,44892222
tai256c,G,51739782,44978114
tai256c,S,54667296,44962306
tai256c,G,54063306,44967436
tai256c,S,54200804,44942534
tai256c,G,53006088,44950496
tai256c,S,53468886,44973926
tai256c,G,51579912,45048698
tai256c,S,52571342,44954440
tai256c,G,54233238,44931344
tai256c,S,53753964,44946146
tai256c,G,52633568,44915902
tai256c,S,54164852,44972964
tai256c,G,54490922,44935088
tai256c,S,52951242,44978332
tai256c,G,53203534,44987450
tai256c,S,54424544,44944866
tai256c,G,52710510,44902872
tai256c,S,53592130,44928674
tai256c,G,51538524,44979954
tai256c,S,54613570,44929138
tai256c,G,55088530,44936818
tai256c,S,53925364,44975328
tai256c,G,53174766,44939074
tai256c,S,53635958,44960884
tai256c,G,54546932,44963478
tai256c,S,53900228,44890438
tai256c,G,53844010,44949500
tai256c,S,54598412,44947094
tai256c,G,53591116,44972812
tai256c,S,52425926,44945760
tai256c,G,55415372,44921180
tai256c,S,53010658,44950758
tai256c,G,54081782,44921846
tai256c,S,52891724,44907968
tai256c,G,53418250,44865006
tai256c,S,52593066,44907978
tai256c,G,54919166,44906058
tai256c,S,52226402,44936922
tai256c,G,53862822,44936454
tai256c,S,52523626,45019704
tai256c,G,53578718,44942840
tai256c,S,53280920,44929036
tai256c,G,53173454,44923054
tai256c,S,52948304,44917762
tai256c,G,54252754,44927214
tai256c,S,53089342,44927208
tai256c,G,52019880,44952900
tai256c,S,51716810,44894872
tai256c,G,52528772,44938356
tai256c,S,54250782,44930576
tai256c,G,52129824,44949952
tai256c,S,53432370,44903274
tai256c,G,52734050,44926562
tai256c,S,53478914,45013692
tai256c,G,51904664,44960732
tai256c,S,51910074,44993188
tai256c,G,54811112,44942254
tai256c,S,53672396,44963550
tai256c,G,53376370,44934994
tai256c,S,53885496,45015184
tai256c,G,54639172,45000982
tai256c,S,53132960,44999466
tai256c,G,53943520,44949932
tai256c,S,53104300,44994258
tai256c,G,55122048,44929800
tai256c,S,52975952,44909380
tai256c,G,54094852,44923424
tai256c,S,52218210,44950438
tai256c,G,54695446,44926932
tai256c,S,53066794,44976462
tai256c,G,51638162,45015696
tai256c,S,54223022,44979070
tai256c,G,53750326,44928828
tai256c,S,53909212,44915072
tai256c,G,54568388,44964892
tai256c,S,55234230,44930254
tai256c,G,51837588,44970434
tai256c,S,53593002,44945278
tai256c,G,54239860,44922000
tai256c,S,55607176,44992376
tai256c,G,53038356,44954242
tai256c,S,53242738,44905432
tai256c,G,52709008,44967932
tai256c,S,52939524,44918800
tai256c,G,52168620,44915774
tai256c,S,54509968,44959832
tai256c,G,53167148,44911224
tai256c,S,54590006,44964478
tai256c,G,53381166,44946018
tai256c,S,52315778,44969382
tai256c,G,52460814,44961096
tai256c,S,52915236,44881250
tai256c,G,52904076,44891284
tai256c,S,51686824,45013682
tai256c,G,56062350,44970310
tai256c,S,52897588,44986340
tai256c,G,53538088,44939034
tai256c,S,55243440,45036506
tai256c,G,53977646,44927822
tai256c,S,53726092,44925628
tai256c,G,54446658,44920668
tai256c,S,53224698,44910192
tai256c,G,54892600,44982984
tai256c,S,52992954,44971534
tai256c,G,52099178,44999386
tai256c,S,53239202,44937010
tai256c,G,55142586,44951148
tai256c,S,53015322,44933742
tai256c,G,53182020,44912164
tai256c,S,54738564,44936938
tai256c,G,52089102,44950672
tai256c,S,52806726,44947842
tai256c,G,53285240,44914406
tai256c,S,53961350,44957860
tai256c,G,51515648,44941584
tai256c,S,54240236,44949580
tai256c,G,55399230,44924386
tai256c,S,51671272,44942362
tai256c,G,52050748,44958758
tai256c,S,53825420,44984012
tai256c,G,53759986,44917610
tai256c,S,56052826,44951652
tai256c,G,54143778,44913324
tai256c,S,54717028,45027006
tai256c,G,52735498,44958920
tai256c,S,52458478,44925154
tai256c,G,53867814,44951404
tai256c,S,54392396,44985644
tai256c,G,54565446,44925694
tai256c,S,52803482,44967560
tai256c,G,53205422,45032758
tai256c,S,53114346,44984380
tai256c,G,55998098,44894614
tai256c,S,54305598,45021846
tai256c,G,52217032,44928634
tai256c,S,56850210,44966566
tai256c,G,52672654,44909510
tai256c,S,53477642,44912820
tai256c,G,52564466,44906010
tai256c,S,53555056,44918254
tai256c,G,52562400,44949992
tai256c,S,53438806,44954698
tai256c,G,53970452,44938028
tai256c,S,55903938,44936048
tai256c,G,51170852,44945896
tai256c,S,53771518,44948500
tai256c,G,51544450,44958618
tai256c,S,52910138,44919624
tai256c,G,54232780,44980390
tai256c,S,54353282,44925138
tai256c,G,53981310,45002112
tai256c,S,53244648,44895006
tai256c,G,53130090,44919350
tai256c,S,51986196,44927832
tai256c,G,51504512,44989656
tai256c,S,52763726,44993960
tai256c,G,55303868,44944362
tai256c,S,54592160,45003548
tai256c,G,52165424,44945510
tai256c,S,53034078,44955158
tai256c,G,54101396,44924190
tai256c,S,51425334,44934410
tai256c,G,53647276,44970086
tai256c,S,54390466,44974992
tai256c,G,53789718,44909036
tai256c,S,53727920,44950754
tai256c,G,55114836,44867678
tai256c,S,54615408,44969524
tai256c,G,53300452,44936614
tai256c,S,52244742,44907932
tai256c,G,53869200,44902962
tai256c,S,53380458,45003556
tai256c,G,54820074,44999814
tai256c,S,52844058,44980480
tai256c,G,53159526,44993022
tai256c,S,52840334,44982538
tai256c,G,52545612,44901254
tai256c,S,53504456,44898298
tai256c,G,53536042,44964738
tai256c,S,55020200,44932996
tai256c,G,51735076,44903820
tai256c,S,54430360,44897386
tai256c,G,52890208,44914958
tai256c,S,52375362,44944724
tai256c,G,53242542,44876152
tai256c,S,53906314,44917982
tai256c,G,53317032,44938020
tai256c,S,52154312,44900814
tai256c,G,53316304,44938268
tai256c,S,55532082,44987310
tai256c,G,53210862,44881664
tai256c,S,54459262,44933882
tai256c,G,52981014,44925192
tai256c,S,53458908,45035472
tai256c,G,53852646,44984122
tai256c,S,53882256,44946882
tai256c,G,53950268,44987096
tai256c,S,52937970,44923142
tai256c,G,51279592,44935026
tai256c,S,52373152,44956718
tai256c,G,54804444,44953668
tai256c,S,52444600,44986340
tai256c,G,54393552,44940398
tai256c,S,54110846,44983026
tai256c,G,54879194,44967146
tai256c,S,53730736,44969396
tai256c,G,52355916,44887348
tai256c,S,53233170,44912928
tai256c,G,52149438,44984856
tai256c,S,51935606,44911994
tai256c,G,54322142,44938032
tai256c,S,53324992,44918946
tai256c,G,55525674,44929326
tai256c,S,53385258,44937156
tai256c,G,52930172,45016204
tai256c,S,52262748,44941082
tai256c,G,54012746,44927904
tai256c,S,51777922,44953682
tai256c,G,53128218,44934504
tai256c,S,53194278,45012084
tai256c,G,52507066,44948218
tai256c,S,53955146,44944876
tai256c,G,54787636,44913702
tai256c,S,52979896,44911264
tai256c,G,54378822,44914524
tai256c,S,53501890,44915642
tai256c,G,53555850,44896772
tai256c,S,51658866,44955798
tai256c,G,54869726,44952546
tai256c,S,52486166,44959516
tai256c,G,55483774,44971652
tai256c,S,54781324,44956624
tai256c,G,53828404,44928560
tai256c,S,53977796,44916424
tai256c,G,52341482,44908450
tai256c,S,53740130,44950520
tai256c,G,56123530,44959474
tai256c,S,53035374,44951662
tai256c,G,53410480,44961256
tai256c,S,56778632,44913168
tai256c,G,54525414,44961892
tai256c,S,52386460,44928474
tai256c,G,53781488,44995576
tai256c,S,54917400,44960882
tai256c,G,53190142,44871446
tai256c,S,53250204,44891732
tai256c,G,53600484,44954802
tai256c,S,52764608,44903734
tai256c,G,53630542,44932538
tai256c,S,53181804,44900992
tai256c,G,55053060,44927828
tai256c,S,54331294,45049378
tai256c,G,53179602,44939382
tai256c,S,53609132,44970416
tai256c,G,53046714,44963274
tai256c,S,53182792,44962342
tai256c,G,51630970,44968470
tai256c,S,53540186,44962814
tai256c,G,53606826,44937554
tai256c,S,54097354,44957932
tai256c,G,53527534,44876934
tai256c,S,56090660,44928562
tai256c,G,52135238,44940454
tai256c,S,54073062,44916870
tai256c,G,53904120,45040782
tai256c,S,51675128,44968502
tai256c,G,53330048,44950730
tai256c,S,53474612,44918742
tai256c,G,53458862,44991772
tai256c,S,53999238,44974974
tai256c,G,52773478,44994758
tai256c,S,51249456,44886852
tai256c,G,52691842,44935592
tai256c,S,56612408,44922174
tai256c,G,54309300,44951370
tai256c,S,52505042,44907650
tai256c,G,54822692,44980466
tai256c,S,55888640,44952342
tai256c,G,53351050,44927786
tai256c,S,55064112,44942570
tai256c,G,53887494,44924142
tai256c,S,53670720,44955308
tai256c,G,53792468,44989842
tai256c,S,57110854,45013374
tai256c,G,53577388,45007392
tai256c,S,54506940,44974386
tai256c,G,55818402,44949206
tai256c,S,53213766,44985182
tai256c,G,53873376,44899884
tai256c,S,52549664,44926994
tai256c,G,52955850,44949080
tai256c,S,53068784,44936310
tai256c,G,53156604,44963270
tai256c,S,52048678,44936246
tai256c,G,53123362,44966172
tai256c,S,53565436,44939930
tai256c,G,52248466,44952096
tai256c,S,53330432,44945606
tai256c,G,54547550,44913580
tai256c,S,54320970,44955162
tai256c,G,54643306,44897180
tai256c,S,54338440,44934396
tai256c,G,53634218,44929952
tai256c,S,54361654,44975760
tai256c,G,55187954,45013598
tai256c,S,51440366,44986458
tai256c,G,53628152,44924334
tai256c,S,52902244,44933652
tai256c,G,52922254,44908730
tai256c,S,54528376,44955990
tai256c,G,54699714,44895424
tai256c,S,52992030,44955854
tai256c,G,52139870,44951774
tai256c,S,52024962,44932348
tai256c,G,52634390,44884488
tai256c,S,53204082,44947006
tai256c,G,54834098,44947118
tai256c,S,51739136,44953256
tai256c,G,52803864,44955436
tai256c,S,52594100,44928132
tai256c,G,53624772,44961226
tai256c,S,54503754,44917426
tai256c,G,52295598,44987880
tai256c,S,55099074,44953380
tai256c,G,54867786,44901180
tai256c,S,53324638,44965516
tai256c,G,53572952,44951138
tai256c,S,52977318,44943584
tai256c,G,54201704,44917220
tai256c,S,55388794,44949966
tai256c,G,54786858,44899260
tai256c,S,53569226,44964302
tai256c,G,53914064,44933156
tai256c,S,51976726,44906518
tai256c,G,54521868,44968482
tai256c,S,53413812,44928276
tai256c,G,53842774,44970846
tai256c,S,54400558,44920598
tai256c,G,52476498,44924074
tai256c,S,53425790,44953238
tai256c,G,55348874,44920502
tai256c,S,54062226,44996862
tai256c,G,54334912,44931672
tai256c,S,53982076,44976050
tai256c,G,53130984,44922692
tai256c,S,54497342,44888386
tai256c,G,52076394,44942624
tai256c,S,54656642,44940544
tai256c,G,55272508,44937698
tai256c,S,50854802,44939110
tai256c,G,54135824,44967292
tai256c,S,53040274,44960200
tai256c,G,54118380,44932788
tai256c,S,51832108,44990798
tai256c,G,52683350,44925800
tai256c,S,54915058,44896002
tai256c,G,53589700,44953898
tai256c,S,52802802,44921136
tai256c,G,53315002,44911774
tai256c,S,53856630,44926666
tai256c,G,54020644,44947250
tai256c,S,53750292,44909780
tai256c,G,54787490,44912942
tai256c,S,54382688,44938836
tai256c,G,54321122,44936952
tai256c,S,53873648,44976452
tai256c,G,52618946,44962296
tai256c,S,53297618,44973112
tai256c,G,55024072,44876460
tai256c,S,53109488,44931166
tai256c,G,54901636,44950054
tai256c,S,54036338,45028922
tai256c,G,51121366,44920664
tai256c,S,53128750,44993138
tai256c,G,54516548,44919758
tai256c,S,53262326,44913838
tai256c,G,52422766,44889160
tai256c,S,55034134,44960682
tai256c,G,53994196,44940096
tai256c,S,53574186,44889900
tai256c,G,54162766,44920810
tai256c,S,53307866,44875234
tai256c,G,53556716,45000004
tai256c,S,52780694,44941410
tai256c,G,53372754,44937496
tai256c,S,53103164,44990094
tai256c,G,55084194,44949066
tai256c,S,54268924,44955092
tai256c,G,52946334,45064072
tai256c,S,52970142,44999270
tai256c,G,53981126,44929886
tai256c,S,53762414,44960338
tai256c,G,52543772,44921428
tai256c,S,53607372,44965160
tai256c,G,53591096,44940388
tai256c,S,51649550,45007132
tai256c,G,52688958,44977878
tai256c,S,53027078,44934054
tai256c,G,53798182,44986162
tai256c,S,54612728,45021108
tai256c,G,54951046,44889598
tai256c,S,54163402,44924452
tai256c,G,51839152,44968392
tai256c,S,53050564,44903622
tai256c,G,54213052,44930608
tai256c,S,54114086,44964776
tai256c,G,54398984,44937246
tai256c,S,55120492,44931542
tai256c,G,52618184,44936820
tai256c,S,54568536,44989230
tai256c,G,54048450,44999974
tai256c,S,53138752,44964056
tai256c,G,54171636,44942320
tai256c,S,54969114,45049690
tai256c,G,54464150,45054692
tai256c,S,53287264,44959576
tai256c,G,52881138,44925652
tai256c,S,53739002,44997200
tai256c,G,53612792,44947844
tai256c,S,51056484,44965248
tai256c,G,53054614,44951862
tai256c,S,54913322,44963044
tai256c,G,54682038,44913362
tai256c,S,54148714,44913698
tai256c,G,52700496,44931052
tai256c,S,53180228,44949134
tai256c,G,53969972,44917106
tai256c,S,53876400,44945046
tai256c,G,56195416,45000816
tai256c,S,52631384,44949128
tai256c,G,53521796,44963178
tai256c,S,53590926,44907116
tai256c,G,53540598,44967916
tai256c,S,52596588,44971928
tai256c,G,51945046,44933596
tai256c,S,55254154,44939704
tai256c,G,54310192,44929828
tai256c,S,52439374,44991632
tai256c,G,53596928,44963394
tai256c,S,53756504,44941766
tai256c,G,51927842,44959558
tai256c,S,54649258,44929946
tai256c,G,52471598,44961200
tai256c,S,53581638,44953934
tai256c,G,53687870,44976724
tai256c,S,52928998,44951294
tai256c,G,55122866,44965606
tai256c,S,55154054,44911126
tai256c,G,53753422,44920858
tai256c,S,51627872,44997988
tai256c,G,53394842,44980764
tai256c,S,51099708,44901164
tai256c,G,53176924,44948584
tai256c,S,53059586,44961082
tai256c,G,53001724,44930396
tai256c,S,56667728,44965048
tai256c,G,53163018,44958546
tai256c,S,53468410,44947962
tai256c,G,55929812,44934170
tai256c,S,54800254,44915360
tai256c,G,53565872,44981640
tai256c,S,52228126,44949306
tai256c,G,54445954,44933874
tai256c,S,53136328,44949704
tai256c,G,56157674,45013144
tai256c,S,52075470,44915460
tai256c,G,52775988,44939330
tai256c,S,53565188,44916020
tai256c,G,54095944,44941326
tai256c,S,53686088,44950802
tai256c,G,53242856,44968998
tai256c,S,53561184,44939898
tai256c,G,55889318,44976480
tai256c,S,53626924,44910038
tai256c,G,55800872,44964264
tai256c,S,52161090,44914132
tai256c,G,54055520,44948920
tai256c,S,55230970,44942814
tai256c,G,51939232,44917644
tai256c,S,54002958,44946214
tai256c,G,52004892,45004512
tai256c,S,53610836,44973138
tai256c,G,51820780,45010472
tai256c,S,52882022,44921924
tai256c,G,51663734,44989726
tai256c,S,54012466,44913520
tai256c,G,52168310,44953086
tai256c,S,53270320,44916546
tai256c,G,53352880,44936374
tai256c,S,53096352,44935112
tai256c,G,51959354,44912810
tai256c,S,52955024,44942412
tai256c,G,53721476,44971146
tai256c,S,53900658,44895110
tai256c,G,53820138,44913816
tai256c,S,53618412,44943874
tai256c,G,53967152,44950756
tai256c,S,53287204,44919480
tai256c,G,54624340,44962622
tai256c,S,52263166,44939258
tai256c,G,52279288,44902450
tai256c,S,53057082,44944116
tai256c,G,54717660,44931348
tai256c,S,55127154,44936258
tai256c,G,54913716,44963606
tai256c,S,52338310,44966468
tai256c,G,53908048,44921296
tai256c,S,53430946,45036342
tai256c,G,53823760,44930832
tai256c,S,53775564,44933888
tai256c,G,54693982,44934710
tai256c,S,51670686,44944770
tai256c,G,51639544,45011498
tai256c,S,51309668,44941802
tai256c,G,53623442,44896272
tai256c,S,53708484,44924090
tai256c,G,52171586,44923410
tai256c,S,53710790,44932822
tai256c,G,53841222,44917648
tai256c,S,55111144,45015568
tai256c,G,55264544,44925398
tai256c,S,54171932,44964996
tai256c,G,53303920,44938530
tai256c,S,55170812,44937972
tai256c,G,52941954,44937566
tai256c,S,53923594,44914886
tai256c,G,54206242,44933620
tai256c,S,53481096,44995092
tai256c,G,54292118,44939602
tai256c,S,52433318,44949418
tai256c,G,51945164,45023138
tai256c,S,53885068,44914584
tai256c,G,57793906,44900106
tai256c,S,51731960,44940478
tai256c,G,53463852,44935074
tai256c,S,53865616,44943234
tai256c,G,53335650,44965216
tai256c,S,51991084,44926516
tai256c,G,54270452,44924444
tai256c,S,52560022,44991912
tai256c,G,53525716,44983308
tai256c,S,52632704,44900204
tai256c,G,53871760,44988204
tai256c,S,54833670,44884304
