Instance,Run,Algo,InitCost,FinalCost
nug15,295,G,1574,1222
nug15,295,S,1626,1192
nug15,296,G,1590,1262
nug15,296,S,1650,1224
nug15,297,G,1518,1176
nug15,297,S,1568,1160
nug15,298,G,1730,1150
nug15,298,S,1516,1234
nug15,299,G,1552,1160
nug15,299,S,1602,1192
nug15,300,G,1600,1222
nug15,300,S,1630,1186
nug15,301,G,1672,1156
nug15,301,S,1736,1212
nug15,302,G,1610,1162
nug15,302,S,1564,1222
nug15,303,G,1650,1218
nug15,303,S,1622,1256
nug15,304,G,1532,1174
nug15,304,S,1568,1186
nug15,305,G,1634,1216
nug15,305,S,1624,1160
nug15,306,G,1542,1180
nug15,306,S,1642,1240
nug15,307,G,1518,1266
nug15,307,S,1564,1230
nug15,308,G,1634,1256
nug15,308,S,1540,1196
nug15,309,G,1630,1176
nug15,309,S,1490,1196
nug15,310,G,1484,1178
nug15,310,S,1724,1212
nug15,311,G,1572,1164
nug15,311,S,1552,1160
nug15,312,G,1630,1216
nug15,312,S,1558,1242
nug15,313,G,1540,1192
nug15,313,S,1652,1186
nug15,314,G,1626,1208
nug15,314,S,1504,1160
nug15,315,G,1684,1176
nug15,315,S,1526,1296
nug15,316,G,1730,1188
nug15,316,S,1476,1236
nug15,317,G,1604,1252
nug15,317,S,1518,1198
nug15,318,G,1644,1202
nug15,318,S,1626,1218
nug15,319,G,1428,1182
nug15,319,S,1556,1260
nug15,320,G,1570,1186
nug15,320,S,1462,1174
nug15,321,G,1514,1166
nug15,321,S,1708,1212
nug15,322,G,1536,1178
nug15,322,S,1604,1218
nug15,323,G,1558,1180
nug15,323,S,1472,1244
nug15,324,G,1588,1234
nug15,324,S,1590,1234
nug15,325,G,1698,1248
nug15,325,S,1588,1166
nug15,326,G,1436,1186
nug15,326,S,1394,1200
nug15,327,G,1570,1224
nug15,327,S,1530,1208
nug15,328,G,1588,1216
nug15,328,S,1532,1212
nug15,329,G,1534,1210
nug15,329,S,1654,1166
nug15,330,G,1634,1186
nug15,330,S,1696,1196
nug15,331,G,1526,1208
nug15,331,S,1692,1210
nug15,332,G,1646,1268
nug15,332,S,1668,1210
nug15,333,G,1464,1230
nug15,333,S,1558,1206
nug15,334,G,1666,1240
nug15,334,S,1620,1232
nug15,335,G,1546,1180
nug15,335,S,1548,1238
nug15,336,G,1552,1172
nug15,336,S,1696,1230
nug15,337,G,1588,1152
nug15,337,S,1468,1184
nug15,338,G,1582,1196
nug15,338,S,1696,1150
nug15,339,G,1520,1242
nug15,339,S,1536,1166
nug15,340,G,1554,1198
nug15,340,S,1500,1198
nug15,341,G,1638,1188
nug15,341,S,1482,1178
nug15,342,G,1586,1160
nug15,342,S,1504,1200
nug15,343,G,1684,1216
nug15,343,S,1576,1170
nug15,344,G,1580,1190
nug15,344,S,1554,1170
nug15,345,G,1588,1182
nug15,345,S,1658,1206
nug15,346,G,1416,1200
nug15,346,S,1484,1168
nug15,347,G,1576,1186
nug15,347,S,1510,1182
nug15,348,G,1670,1200
nug15,348,S,1604,1240
nug15,349,G,1562,1162
nug15,349,S,1584,1186
nug15,350,G,1534,1258
nug15,350,S,1516,1198
nug15,351,G,1676,1208
nug15,351,S,1568,1190
nug15,352,G,1452,1160
nug15,352,S,1470,1196
nug15,353,G,1652,1200
nug15,353,S,1538,1188
nug15,354,G,1702,1172
nug15,354,S,1546,1170
nug15,355,G,1692,1232
nug15,355,S,1606,1202
nug15,356,G,1550,1162
nug15,356,S,1610,1200
nug15,357,G,1758,1240
nug15,357,S,1562,1252
nug15,358,G,1656,1208
nug15,358,S,1568,1198
nug15,359,G,1582,1230
nug15,359,S,1736,1170
nug15,360,G,1640,1188
nug15,360,S,1464,1222
nug15,361,G,1530,1194
nug15,361,S,1678,1254
nug15,362,G,1570,1212
nug15,362,S,1738,1198
nug15,363,G,1628,1156
nug15,363,S,1636,1190
nug15,364,G,1648,1226
nug15,364,S,1588,1180
nug15,365,G,1582,1218
nug15,365,S,1586,1190
nug15,366,G,1630,1186
nug15,366,S,1602,1218
nug15,367,G,1600,1234
nug15,367,S,1630,1220
nug15,368,G,1518,1174
nug15,368,S,1552,1200
nug15,369,G,1370,1170
nug15,369,S,1556,1174
nug15,370,G,1638,1196
nug15,370,S,1634,1210
nug15,371,G,1670,1214
nug15,371,S,1700,1206
nug15,372,G,1572,1150
nug15,372,S,1448,1210
nug15,373,G,1552,1248
nug15,373,S,1568,1226
nug15,374,G,1626,1252
nug15,374,S,1562,1254
nug15,375,G,1602,1188
nug15,375,S,1524,1202
nug15,376,G,1570,1284
nug15,376,S,1578,1208
nug15,377,G,1704,1220
nug15,377,S,1516,1226
nug15,378,G,1560,1192
nug15,378,S,1650,1222
nug15,379,G,1512,1216
nug15,379,S,1606,1238
nug15,380,G,1690,1262
nug15,380,S,1542,1198
nug15,381,G,1680,1188
nug15,381,S,1486,1200
nug15,382,G,1608,1218
nug15,382,S,1524,1200
nug15,383,G,1626,1240
nug15,383,S,1648,1166
nug15,384,G,1648,1176
nug15,384,S,1650,1182
nug15,385,G,1554,1270
nug15,385,S,1434,1196
nug15,386,G,1616,1210
nug15,386,S,1570,1202
nug15,387,G,1516,1160
nug15,387,S,1598,1192
nug15,388,G,1594,1194
nug15,388,S,1562,1220
nug15,389,G,1660,1210
nug15,389,S,1492,1210
nug15,390,G,1566,1198
nug15,390,S,1652,1266
nug15,391,G,1632,1208
nug15,391,S,1594,1216
nug15,392,G,1496,1222
nug15,392,S,1712,1226
nug15,393,G,1632,1190
nug15,393,S,1758,1210
nug15,394,G,1696,1164
nug15,394,S,1486,1216
nug15,395,G,1648,1212
nug15,395,S,1512,1190
nug15,396,G,1642,1250
nug15,396,S,1572,1186
nug15,397,G,1504,1216
nug15,397,S,1692,1266
nug15,398,G,1560,1266
nug15,398,S,1642,1168
nug15,399,G,1620,1208
nug15,399,S,1540,1244
tai64c,0,G,3854800,1955976
tai64c,0,S,3360256,1865994
tai64c,1,G,3160174,1855928
tai64c,1,S,2831390,1864686
tai64c,2,G,2617420,1857646
tai64c,2,S,3038678,1866152
tai64c,3,G,2993422,1866842
tai64c,3,S,2521942,1860702
tai64c,4,G,2696626,1860702
tai64c,4,S,2437172,1864686
tai64c,5,G,2817164,1855928
tai64c,5,S,2503436,1860348
tai64c,6,G,3039232,1864686
tai64c,6,S,2820122,1864686
tai64c,7,G,2712836,1913788
tai64c,7,S,2588782,1857646
tai64c,8,G,2934348,1863794
tai64c,8,S,3023908,1864686
tai64c,9,G,2875798,1864686
tai64c,9,S,3053304,1859480
tai64c,10,G,2385778,1858710
tai64c,10,S,2903588,1863794
tai64c,11,G,2901222,1857646
tai64c,11,S,2859628,1863678
tai64c,12,G,2648334,1864686
tai64c,12,S,2700954,1864444
tai64c,13,G,3279482,1913788
tai64c,13,S,3146458,1858710
tai64c,14,G,2786946,1855928
tai64c,14,S,2266876,1863794
tai64c,15,G,3356036,1863794
tai64c,15,S,2800922,1856396
tai64c,16,G,2481694,1864444
tai64c,16,S,2930640,1866152
tai64c,17,G,2627196,1864686
tai64c,17,S,2509502,1860348
tai64c,18,G,2964832,1860702
tai64c,18,S,2649706,1867264
tai64c,19,G,2678174,1856396
tai64c,19,S,2886670,1863678
tai64c,20,G,3296176,1864686
tai64c,20,S,3036748,1863678
tai64c,21,G,3428396,1864686
tai64c,21,S,3378444,1882540
tai64c,22,G,3963106,1857646
tai64c,22,S,3013730,1874786
tai64c,23,G,2940992,1857646
tai64c,23,S,3230538,1864238
tai64c,24,G,2655098,1863794
tai64c,24,S,2633818,1863678
tai64c,25,G,2936600,1863794
tai64c,25,S,3078446,1860942
tai64c,26,G,2932520,1860348
tai64c,26,S,3168342,1863794
tai64c,27,G,3291656,1864686
tai64c,27,S,3615728,1864686
tai64c,28,G,2846542,1857646
tai64c,28,S,2725020,1864686
tai64c,29,G,2688036,1865994
tai64c,29,S,2282808,1858710
tai64c,30,G,2373964,1858710
tai64c,30,S,2570194,1861832
tai64c,31,G,2552686,1857646
tai64c,31,S,3687672,1865994
tai64c,32,G,2524218,1857646
tai64c,32,S,3363242,1867264
tai64c,33,G,2334822,1860942
tai64c,33,S,3324696,1864686
tai64c,34,G,2371076,1863794
tai64c,34,S,2963316,1874830
tai64c,35,G,3042332,1857646
tai64c,35,S,2792082,1857646
tai64c,36,G,2899520,1859480
tai64c,36,S,2767756,1860942
tai64c,37,G,2945806,1857646
tai64c,37,S,2944744,1858710
tai64c,38,G,2945792,1863678
tai64c,38,S,3224376,1863678
tai64c,39,G,2654500,1865994
tai64c,39,S,2695286,1867264
tai64c,40,G,2919914,1866152
tai64c,40,S,3115282,1860942
tai64c,41,G,3191082,1863678
tai64c,41,S,2812752,1859480
tai64c,42,G,2560872,1860348
tai64c,42,S,2915906,1855928
tai64c,43,G,2523186,1864686
tai64c,43,S,2741878,1860942
tai64c,44,G,2775226,1864686
tai64c,44,S,3013946,1866842
tai64c,45,G,2966446,1860702
tai64c,45,S,2486170,1860348
tai64c,46,G,3116944,1867264
tai64c,46,S,3262886,1864686
tai64c,47,G,2779034,1863678
tai64c,47,S,3632466,1863678
tai64c,48,G,3442214,1866842
tai64c,48,S,3063816,1857646
tai64c,49,G,3100950,1864686
tai64c,49,S,2807126,1866152
tai64c,50,G,3428056,1855928
tai64c,50,S,2415870,1855928
tai64c,51,G,2440096,1855928
tai64c,51,S,2993718,1865494
tai64c,52,G,2940830,1863678
tai64c,52,S,3023306,1857646
tai64c,53,G,3122374,1866152
tai64c,53,S,2673408,1866152
tai64c,54,G,2841456,1863794
tai64c,54,S,2758164,1890074
tai64c,55,G,3039332,1865994
tai64c,55,S,2714190,1863794
tai64c,56,G,2782818,1857646
tai64c,56,S,3406422,1856396
tai64c,57,G,3355570,1863678
tai64c,57,S,2831024,1887068
tai64c,58,G,3378098,1860348
tai64c,58,S,3334684,1859480
tai64c,59,G,2604720,1857646
tai64c,59,S,2869148,1857646
tai64c,60,G,3290434,1859480
tai64c,60,S,2466148,1865494
tai64c,61,G,3489440,1864686
tai64c,61,S,3315766,1867264
tai64c,62,G,2798806,1863678
tai64c,62,S,3390112,1890074
tai64c,63,G,3867040,1866552
tai64c,63,S,3284882,1863794
tai64c,64,G,2371108,1913788
tai64c,64,S,2667322,1860942
tai64c,65,G,3459688,1860942
tai64c,65,S,2777232,1864686
tai64c,66,G,2824726,1866152
tai64c,66,S,2679176,1859480
tai64c,67,G,2654432,1867264
tai64c,67,S,2996480,1859480
tai64c,68,G,3152334,1863678
tai64c,68,S,2956324,1857646
tai64c,69,G,3116636,1856396
tai64c,69,S,2838844,1866152
tai64c,70,G,3054762,1859480
tai64c,70,S,2957666,1855928
tai64c,71,G,2885428,1947284
tai64c,71,S,2823024,1863678
tai64c,72,G,3145002,1863794
tai64c,72,S,3015562,1857646
tai64c,73,G,2492852,1867264
tai64c,73,S,2555410,1867264
tai64c,74,G,2768450,1866152
tai64c,74,S,3919144,1863678
tai64c,75,G,3028776,1863794
tai64c,75,S,2681760,1863794
tai64c,76,G,3415230,1857646
tai64c,76,S,2658854,1875660
tai64c,77,G,2465550,1855928
tai64c,77,S,2790370,1859480
tai64c,78,G,3145784,1857646
tai64c,78,S,2768890,1863794
tai64c,79,G,2796122,1865494
tai64c,79,S,3678556,1864686
tai64c,80,G,2905522,1857646
tai64c,80,S,2969952,1867264
tai64c,81,G,3204858,1860348
tai64c,81,S,3298662,1863678
tai64c,82,G,3081404,1866152
tai64c,82,S,3447438,1864238
tai64c,83,G,2807200,1924742
tai64c,83,S,2925360,1863794
tai64c,84,G,2526496,1866842
tai64c,84,S,3193584,1863678
tai64c,85,G,2624042,1864686
tai64c,85,S,2402704,1857646
tai64c,86,G,2832476,1864686
tai64c,86,S,2797880,1863678
tai64c,87,G,2200106,1855928
tai64c,87,S,2614694,1860942
tai64c,88,G,4338754,1860348
tai64c,88,S,2782666,1867264
tai64c,89,G,2631768,1860942
tai64c,89,S,3184430,1863678
tai64c,90,G,2562850,1859480
tai64c,90,S,2637960,1875660
tai64c,91,G,2295850,1901636
tai64c,91,S,2902380,1866152
tai64c,92,G,2790358,1913788
tai64c,92,S,2767770,1864686
tai64c,93,G,2851070,1864444
tai64c,93,S,2979382,1861832
tai64c,94,G,2868212,1857646
tai64c,94,S,3245658,1863794
tai64c,95,G,2875876,1860942
tai64c,95,S,3012390,1864686
tai64c,96,G,3328290,1864686
tai64c,96,S,3545412,1875660
tai64c,97,G,2897208,1875764
tai64c,97,S,2923874,1857646
tai64c,98,G,2931716,1863794
tai64c,98,S,2220900,1857646
tai64c,99,G,2919952,1863678
tai64c,99,S,3501062,1866842
tai64c,100,G,3774196,1863678
tai64c,100,S,3688070,1863678
tai64c,101,G,2470354,1864686
tai64c,101,S,3539334,1863678
tai64c,102,G,2922852,1891310
tai64c,102,S,2684606,1874786
tai64c,103,G,3084648,1913788
tai64c,103,S,2685714,1857646
tai64c,104,G,2585726,1866152
tai64c,104,S,2690482,1867264
tai64c,105,G,3152934,1866842
tai64c,105,S,3513206,1863678
tai64c,106,G,2906668,1861832
tai64c,106,S,2721456,1865994
tai64c,107,G,2958250,1858710
tai64c,107,S,2636568,1864686
tai64c,108,G,2688198,1866152
tai64c,108,S,3290572,1863678
tai64c,109,G,2548594,1861832
tai64c,109,S,2965946,1860348
tai64c,110,G,2910590,1857646
tai64c,110,S,2741414,1863678
tai64c,111,G,2691582,1875660
tai64c,111,S,2652314,1857646
tai64c,112,G,2865690,1860942
tai64c,112,S,2667226,1855928
tai64c,113,G,2897100,1864686
tai64c,113,S,2757004,1855928
tai64c,114,G,3010408,1863678
tai64c,114,S,3835492,1857646
tai64c,115,G,3081362,1860348
tai64c,115,S,2648430,1882540
tai64c,116,G,2556358,1861832
tai64c,116,S,2629988,1863678
tai64c,117,G,2698778,1858710
tai64c,117,S,3805038,1863678
tai64c,118,G,2777212,1866152
tai64c,118,S,2961478,1855928
tai64c,119,G,2829040,1857646
tai64c,119,S,3576996,1863678
tai64c,120,G,2660682,1863794
tai64c,120,S,2474502,1878282
tai64c,121,G,3549516,1855928
tai64c,121,S,3005908,1860348
tai64c,122,G,2783434,1861832
tai64c,122,S,3531034,1864686
tai64c,123,G,3031284,1867264
tai64c,123,S,3312116,1864686
tai64c,124,G,2971224,1863678
tai64c,124,S,2743746,1875660
tai64c,125,G,2625294,1863794
tai64c,125,S,2534574,1863678
tai64c,126,G,2647348,1913788
tai64c,126,S,3071180,1856396
tai64c,127,G,2913534,1863678
tai64c,127,S,3179304,1863678
tai64c,128,G,2761678,1857646
tai64c,128,S,3241336,1863794
tai64c,129,G,2784578,1864686
tai64c,129,S,2751778,1860942
tai64c,130,G,3162450,1855928
tai64c,130,S,3281086,1857646
tai64c,131,G,3069368,1861832
tai64c,131,S,2744412,1864686
tai64c,132,G,2340544,1864686
tai64c,132,S,3362614,1855928
tai64c,133,G,2709876,1855928
tai64c,133,S,2654428,1866152
tai64c,134,G,3244560,1864686
tai64c,134,S,2688206,1882540
tai64c,135,G,2473472,1866152
tai64c,135,S,3020446,1860348
tai64c,136,G,2596586,1913788
tai64c,136,S,2410380,1865994
tai64c,137,G,2935324,1857646
tai64c,137,S,2717264,1863678
tai64c,138,G,2659356,1874786
tai64c,138,S,2430214,1855928
tai64c,139,G,2708078,1860348
tai64c,139,S,2820086,1857646
tai64c,140,G,2737424,1860348
tai64c,140,S,2883510,1863678
tai64c,141,G,2648876,1863678
tai64c,141,S,3157826,1863794
tai64c,142,G,3330514,1865994
tai64c,142,S,2374382,1867264
tai64c,143,G,2551912,1860702
tai64c,143,S,2987698,1882540
tai64c,144,G,2807912,1864686
tai64c,144,S,3421004,1855928
tai64c,145,G,3184272,1867264
tai64c,145,S,2656012,1857646
tai64c,146,G,3784154,1857646
tai64c,146,S,3280684,1857646
tai64c,147,G,3030052,1864238
tai64c,147,S,3403238,1882540
tai64c,148,G,2442322,1864686
tai64c,148,S,2558602,1865994
tai64c,149,G,3143316,1865994
tai64c,149,S,2958742,1876252
tai64c,150,G,2611740,1913788
tai64c,150,S,2824050,1863678
tai64c,151,G,2611710,1863678
tai64c,151,S,3522654,1860942
tai64c,152,G,2489338,1860942
tai64c,152,S,2513368,1860942
tai64c,153,G,2950456,1875764
tai64c,153,S,3015200,1866152
tai64c,154,G,2599942,1865994
tai64c,154,S,2748020,1865994
tai64c,155,G,3003784,1865994
tai64c,155,S,3004714,1865494
tai64c,156,G,2818696,1859480
tai64c,156,S,2912768,1863794
tai64c,157,G,3017152,1857646
tai64c,157,S,3167914,1857646
tai64c,158,G,2637208,1864444
tai64c,158,S,2844126,1864686
tai64c,159,G,3123988,1863678
tai64c,159,S,3027958,1857646
tai64c,160,G,2457944,1863678
tai64c,160,S,2514288,1863678
tai64c,161,G,2851352,1855928
tai64c,161,S,3310368,1866152
tai64c,162,G,2775112,1861832
tai64c,162,S,3145136,1867264
tai64c,163,G,2532180,1859480
tai64c,163,S,3203526,1857646
tai64c,164,G,3337980,1855928
tai64c,164,S,2770806,1875660
tai64c,165,G,2221186,1863794
tai64c,165,S,2403466,1863678
tai64c,166,G,2648766,1861832
tai64c,166,S,3647136,1859480
tai64c,167,G,2389744,1860942
tai64c,167,S,3273904,1863794
tai64c,168,G,2962792,1865994
tai64c,168,S,3068112,1860702
tai64c,169,G,2816408,1867264
tai64c,169,S,3168436,1864686
tai64c,170,G,2670532,1887068
tai64c,170,S,2778568,1875660
tai64c,171,G,3167218,1913788
tai64c,171,S,2905136,1861832
tai64c,172,G,3285056,1855928
tai64c,172,S,3177628,1863678
tai64c,173,G,2429368,1874786
tai64c,173,S,3172568,1855928
tai64c,174,G,3156428,1855928
tai64c,174,S,2554924,1863678
tai64c,175,G,2885564,1867264
tai64c,175,S,2981854,1860348
tai64c,176,G,2816816,1863794
tai64c,176,S,2659656,1858710
tai64c,177,G,2905380,1857646
tai64c,177,S,3653752,1864444
tai64c,178,G,2826330,1863794
tai64c,178,S,2791674,1857646
tai64c,179,G,3019386,1860942
tai64c,179,S,2734130,1856396
tai64c,180,G,3472820,1865994
tai64c,180,S,2877522,1864238
tai64c,181,G,3175476,1864686
tai64c,181,S,3885448,1864686
tai64c,182,G,2614540,1866152
tai64c,182,S,3058404,1864686
tai64c,183,G,2315156,1864686
tai64c,183,S,3175466,1865994
tai64c,184,G,2824906,1866152
tai64c,184,S,2773266,1855928
tai64c,185,G,2832042,1857646
tai64c,185,S,2695642,1859480
tai64c,186,G,3406418,1860348
tai64c,186,S,3182430,1856396
tai64c,187,G,2820074,1866152
tai64c,187,S,3731548,1857646
tai64c,188,G,2785794,1857646
tai64c,188,S,3500074,1864686
tai64c,189,G,2866332,1857646
tai64c,189,S,2804178,1866152
tai64c,190,G,3084206,1860348
tai64c,190,S,3193822,1874786
tai64c,191,G,2728648,1864444
tai64c,191,S,2840050,1866152
tai64c,192,G,2904772,1863794
tai64c,192,S,3549832,1955976
tai64c,193,G,2513420,1865494
tai64c,193,S,2588750,1864686
tai64c,194,G,2624902,1861832
tai64c,194,S,2864636,1865494
tai64c,195,G,3090536,1864686
tai64c,195,S,2965244,1907616
tai64c,196,G,3318340,1867264
tai64c,196,S,2544976,1863678
tai64c,197,G,2638520,1866152
tai64c,197,S,2861478,1860942
tai64c,198,G,2433410,1858710
tai64c,198,S,2622214,1907616
tai64c,199,G,3036198,1860942
tai64c,199,S,2928584,1863678
tai64c,200,G,2723098,1864686
tai64c,200,S,2708462,1864686
tai64c,201,G,2895656,1863794
tai64c,201,S,2959540,1857646
tai64c,202,G,3041664,1866842
tai64c,202,S,2857228,1867264
tai64c,203,G,2598032,1857646
tai64c,203,S,3445524,1863678
tai64c,204,G,2698520,1866552
tai64c,204,S,2821444,1863794
tai64c,205,G,3424942,1863678
tai64c,205,S,2675978,1865494
tai64c,206,G,2913608,1863794
tai64c,206,S,2832412,1867264
tai64c,207,G,3596864,1864444
tai64c,207,S,2838134,1864686
tai64c,208,G,3400392,1866842
tai64c,208,S,2592726,1865994
tai64c,209,G,3364652,1863678
tai64c,209,S,2597968,1863678
tai64c,210,G,2634640,1860942
tai64c,210,S,3293064,1875660
tai64c,211,G,2932320,1863794
tai64c,211,S,3306122,1856396
tai64c,212,G,3614802,1864686
tai64c,212,S,3251464,1857646
tai64c,213,G,3038842,1863678
tai64c,213,S,2699944,1857646
tai64c,214,G,2984292,1913788
tai64c,214,S,2993484,1863678
tai64c,215,G,3133272,1866152
tai64c,215,S,2935922,1858710
tai64c,216,G,3074390,1864686
tai64c,216,S,2464626,1864686
tai64c,217,G,2719190,1901636
tai64c,217,S,2985288,1863794
tai64c,218,G,3321094,1863794
tai64c,218,S,3435782,1861832
tai64c,219,G,2470692,1861832
tai64c,219,S,2985182,1859480
tai64c,220,G,2685244,1860942
tai64c,220,S,3382276,1863678
tai64c,221,G,3068794,1864444
tai64c,221,S,2803776,1866152
tai64c,222,G,3157906,1863794
tai64c,222,S,2516436,1857646
tai64c,223,G,3994596,1864686
tai64c,223,S,2978418,1863678
tai64c,224,G,2694124,1857646
tai64c,224,S,3180332,1867264
tai64c,225,G,2983104,1864686
tai64c,225,S,3019670,1863678
tai64c,226,G,3057164,1857646
tai64c,226,S,3346986,1864686
tai64c,227,G,3602760,1863794
tai64c,227,S,2935488,1867264
tai64c,228,G,3045668,1857646
tai64c,228,S,2974066,1864686
tai64c,229,G,2618782,1866552
tai64c,229,S,2892904,1857646
tai64c,230,G,2872958,1864686
tai64c,230,S,2614390,1860348
tai64c,231,G,3200928,1860942
tai64c,231,S,2421874,1857646
tai64c,232,G,2900876,1866152
tai64c,232,S,2750292,1865494
tai64c,233,G,2767272,1859480
tai64c,233,S,3015562,1855928
tai64c,234,G,2722610,1863794
tai64c,234,S,3083256,1863794
tai64c,235,G,3179620,1860942
tai64c,235,S,2924790,1866152
tai64c,236,G,3342904,1863678
tai64c,236,S,2829390,1875660
tai64c,237,G,2996756,1866152
tai64c,237,S,2994022,1867264
tai64c,238,G,2654958,1860942
tai64c,238,S,2576878,1857646
tai64c,239,G,3380472,1860348
tai64c,239,S,2881186,1864686
tai64c,240,G,2877416,1866842
tai64c,240,S,2987920,1860348
tai64c,241,G,2964974,1861832
tai64c,241,S,3018804,1865994
tai64c,242,G,2992898,1855928
tai64c,242,S,2808210,1863678
tai64c,243,G,3205720,1860348
tai64c,243,S,3602540,1860348
tai64c,244,G,2814750,1863678
tai64c,244,S,3028418,1855928
tai64c,245,G,3395460,1863794
tai64c,245,S,2551000,1855928
tai64c,246,G,3257622,1860702
tai64c,246,S,2682614,1859480
tai64c,247,G,3330762,1863794
tai64c,247,S,3244394,1864686
tai64c,248,G,2885114,1860348
tai64c,248,S,2750250,1857646
tai64c,249,G,2881214,1875764
tai64c,249,S,3403662,1855928
tai64c,250,G,3553164,1860942
tai64c,250,S,3284372,1863678
tai64c,251,G,3716706,1859480
tai64c,251,S,3055982,1857646
tai64c,252,G,3901754,1857646
tai64c,252,S,2787168,1857646
tai64c,253,G,3015052,1864686
tai64c,253,S,2994236,1857646
tai64c,254,G,2782162,1857646
tai64c,254,S,2664164,1866152
tai64c,255,G,3221140,1856396
tai64c,255,S,2383938,1856396
tai64c,256,G,3372176,1857646
tai64c,256,S,2783922,1864686
tai64c,257,G,3210954,1864686
tai64c,257,S,2677306,1863794
tai64c,258,G,3240442,1864444
tai64c,258,S,3060100,1863794
tai64c,259,G,2523440,1855928
tai64c,259,S,3528618,1857646
tai64c,260,G,4246776,1864444
tai64c,260,S,2808178,1857646
tai64c,261,G,2569382,1864686
tai64c,261,S,2679598,1857646
tai64c,262,G,3314454,1857646
tai64c,262,S,2502206,1876252
tai64c,263,G,4156056,1856396
tai64c,263,S,3745430,1863678
tai64c,264,G,2885298,1864686
tai64c,264,S,3169662,1860348
tai64c,265,G,2954810,1864686
tai64c,265,S,2512904,1863678
tai64c,266,G,3526762,1866152
tai64c,266,S,3343254,1861832
tai64c,267,G,3168906,1858710
tai64c,267,S,2914346,1866152
tai64c,268,G,2647284,1857646
tai64c,268,S,2544272,1926154
tai64c,269,G,2816294,1867264
tai64c,269,S,2682154,1864686
tai64c,270,G,3020676,1866152
tai64c,270,S,3155760,1857646
tai64c,271,G,2598790,1855928
tai64c,271,S,2817934,1863794
tai64c,272,G,2778648,1864686
tai64c,272,S,2581794,1857646
tai64c,273,G,3595954,1864686
tai64c,273,S,2744630,1866152
tai64c,274,G,2445836,1865994
tai64c,274,S,3275658,1863678
tai64c,275,G,3334154,1860942
tai64c,275,S,3475024,1864686
tai64c,276,G,2699156,1858710
tai64c,276,S,2930860,1865994
tai64c,277,G,3411418,1864444
tai64c,277,S,3163044,1857646
tai64c,278,G,2932358,1855928
tai64c,278,S,3023064,1857646
tai64c,279,G,3545016,1859480
tai64c,279,S,3261620,1882540
tai64c,280,G,2834942,1856396
tai64c,280,S,2657084,1858710
tai64c,281,G,3485112,1864686
tai64c,281,S,2907746,1864686
tai64c,282,G,2973374,1924742
tai64c,282,S,2977792,1856396
tai64c,283,G,2726538,1865994
tai64c,283,S,3321024,1865994
tai64c,284,G,3218158,1864686
tai64c,284,S,2784928,1857646
tai64c,285,G,2667624,1863678
tai64c,285,S,3055078,1864686
tai64c,286,G,2756976,1867264
tai64c,286,S,2289812,1857646
tai64c,287,G,3270456,1866152
tai64c,287,S,2957824,1857646
tai64c,288,G,2898844,1867264
tai64c,288,S,3318826,1855928
tai64c,289,G,2778366,1860348
tai64c,289,S,3189670,1857646
tai64c,290,G,3305320,1865994
tai64c,290,S,2672924,1866152
tai64c,291,G,3051718,1863794
tai64c,291,S,3054058,1857646
tai64c,292,G,2785318,1860348
tai64c,292,S,3783548,1857646
tai64c,293,G,2748014,1860348
tai64c,293,S,3092802,1857646
tai64c,294,G,2472798,1865494
tai64c,294,S,2881366,1867264
tai64c,295,G,3881560,1875660
tai64c,295,S,2504008,1864686
tai64c,296,G,2569208,1864444
tai64c,296,S,2901300,1867264
tai64c,297,G,2990268,1857646
tai64c,297,S,3161944,1866842
tai64c,298,G,2754814,1901636
tai64c,298,S,2837300,1864238
tai64c,299,G,3038206,1858710
tai64c,299,S,2768106,1863794
tai64c,300,G,2709850,1876252
tai64c,300,S,2542378,1857646
tai64c,301,G,2936196,1924742
tai64c,301,S,2869912,1867264
tai64c,302,G,4003490,1857646
tai64c,302,S,2741958,1864686
tai64c,303,G,2850704,1860348
tai64c,303,S,3197620,1863678
tai64c,304,G,2470688,1873016
tai64c,304,S,3188530,1864444
tai64c,305,G,2922448,1860348
tai64c,305,S,3169090,1867264
tai64c,306,G,2393338,1860942
tai64c,306,S,2590734,1864686
tai64c,307,G,2770344,1855928
tai64c,307,S,3494368,1857646
tai64c,308,G,2747672,1867264
tai64c,308,S,2519962,1867264
tai64c,309,G,2798674,1864686
tai64c,309,S,2626458,1863678
tai64c,310,G,2509102,1866152
tai64c,310,S,3701022,1863678
tai64c,311,G,4193120,1863678
tai64c,311,S,2832148,1866842
tai64c,312,G,2955342,1859480
tai64c,312,S,2565538,1857646
tai64c,313,G,2949694,1857646
tai64c,313,S,3084930,1857646
tai64c,314,G,2566094,1866152
tai64c,314,S,2818208,1863678
tai64c,315,G,2648668,1864444
tai64c,315,S,2448314,1863794
tai64c,316,G,3174182,1864686
tai64c,316,S,2985900,1865994
tai64c,317,G,3672610,1859480
tai64c,317,S,3000006,1864686
tai64c,318,G,2651544,1863794
tai64c,318,S,3226814,1857646
tai64c,319,G,2823330,1857646
tai64c,319,S,2825370,1863678
tai64c,320,G,2932326,1863794
tai64c,320,S,2480220,1857646
tai64c,321,G,2915688,1866152
tai64c,321,S,3378542,1864686
tai64c,322,G,2676600,1864686
tai64c,322,S,3389916,1874786
tai64c,323,G,2759292,1863794
tai64c,323,S,2791730,1861832
tai64c,324,G,2908210,1855928
